Video;Frame_number;Kermit;Pigs;Audio_Pigs;Cook;Audio_Cook;StatlerWaldorf;Audio_StatlerWaldorf;Audio_MissPiggy
244;6401;0;0;0;0;0;0;0;0
244;6402;0;0;0;0;0;0;0;0
244;6403;0;0;0;0;0;0;0;0
244;6404;0;0;0;0;0;0;0;0
244;6405;0;0;0;0;0;0;0;0
244;6406;0;0;0;0;0;0;0;0
244;6407;0;0;0;0;0;0;0;0
244;6408;0;0;0;0;0;0;0;0
244;6409;0;0;0;0;0;0;0;0
244;6410;0;0;0;0;0;0;0;0
244;6411;0;0;0;0;0;0;0;0
244;6412;0;0;0;0;0;0;0;0
244;6413;0;0;0;0;0;0;0;0
244;6414;0;0;0;0;0;0;0;0
244;6415;0;0;0;0;0;0;0;0
244;6416;0;0;0;0;0;0;0;0
244;6417;0;0;0;0;0;0;0;0
244;6418;0;0;0;0;0;0;0;0
244;6419;0;0;0;0;0;0;0;0
244;6420;0;0;0;0;0;0;0;0
244;6421;0;0;0;0;0;0;0;0
244;6422;0;0;0;0;0;0;0;0
244;6423;0;0;0;0;0;0;0;0
244;6424;0;0;0;0;0;0;0;0
244;6425;0;0;0;0;0;0;0;0
244;6426;0;0;0;0;0;0;0;0
244;6427;0;0;0;0;0;0;0;0
244;6428;0;0;0;0;0;0;0;0
244;6429;0;0;0;0;0;0;0;0
244;6430;0;0;0;0;0;0;0;0
244;6431;0;0;0;0;0;0;0;0
244;6432;0;0;0;0;0;0;0;0
244;6433;0;0;0;0;0;0;0;0
244;6434;0;0;0;0;0;0;0;0
244;6435;0;0;0;0;0;0;0;0
244;6436;0;0;0;0;0;0;0;0
244;6437;0;0;0;0;0;0;0;0
244;6438;0;0;0;0;0;0;0;0
244;6439;0;0;0;0;0;0;0;0
244;6440;0;0;0;0;0;0;0;0
244;6441;0;0;0;0;0;0;0;0
244;6442;0;0;0;0;0;0;0;0
244;6443;0;0;0;0;0;0;0;0
244;6444;0;0;0;0;0;0;0;0
244;6445;0;0;0;0;0;0;0;0
244;6446;0;0;0;0;0;0;0;0
244;6447;0;0;0;0;0;0;0;0
244;6448;0;0;0;0;0;0;0;0
244;6449;0;0;0;0;0;0;0;0
244;6450;0;0;0;0;0;0;0;0
244;6451;0;0;0;0;0;0;0;0
244;6452;0;0;0;0;0;0;0;0
244;6453;0;0;0;0;0;0;0;0
244;6454;0;0;0;0;0;0;0;0
244;6455;0;0;0;0;0;0;0;0
244;6456;0;0;0;0;0;0;0;0
244;6457;0;0;0;0;0;0;0;0
244;6458;0;0;0;0;0;0;0;0
244;6459;0;0;0;0;0;0;0;0
244;6460;0;0;0;0;0;0;0;0
244;6461;0;0;0;0;0;0;0;0
244;6462;0;0;0;0;0;0;0;0
244;6463;0;0;0;0;0;0;0;0
244;6464;0;0;0;0;0;0;0;0
244;6465;0;0;0;0;0;0;0;0
244;6466;0;0;0;0;0;0;0;0
244;6467;0;0;0;0;0;0;0;0
244;6468;0;0;0;0;0;0;0;0
244;6469;0;0;0;0;0;0;0;0
244;6470;0;0;0;0;0;0;0;0
244;6471;0;0;0;0;0;0;0;0
244;6472;0;0;0;0;0;0;0;0
244;6473;0;0;0;0;0;0;0;0
244;6474;0;0;0;0;0;0;0;0
244;6475;0;0;0;0;0;0;0;0
244;6476;0;0;0;0;0;0;0;0
244;6477;0;0;0;0;0;0;0;0
244;6478;0;0;0;0;0;0;0;0
244;6479;0;0;0;0;0;0;0;0
244;6480;0;0;0;0;0;0;0;0
244;6481;0;0;0;0;0;0;0;0
244;6482;0;0;0;0;0;0;0;0
244;6483;0;0;0;0;0;0;0;0
244;6484;0;0;0;0;0;0;0;0
244;6485;0;0;0;0;0;0;0;0
244;6486;0;0;0;0;0;0;0;0
244;6487;0;0;0;0;0;0;0;0
244;6488;0;0;0;0;0;0;0;0
244;6489;0;0;0;0;0;0;0;0
244;6490;0;0;0;0;0;0;0;0
244;6491;0;0;0;0;0;0;0;0
244;6492;0;0;0;0;0;0;0;0
244;6493;0;0;0;0;0;0;0;0
244;6494;0;0;0;0;0;0;0;0
244;6495;0;0;0;0;0;0;0;0
244;6496;0;0;0;0;0;0;0;0
244;6497;0;0;0;0;0;0;0;0
244;6498;0;0;0;0;0;0;0;0
244;6499;0;0;0;0;0;0;0;0
244;6500;0;0;0;0;0;0;0;0
244;6501;0;0;0;0;0;0;0;0
244;6502;0;0;0;0;0;0;0;0
244;6503;0;0;0;0;0;0;0;0
244;6504;0;0;0;0;0;0;0;0
244;6505;0;0;0;0;0;0;0;0
244;6506;0;0;0;0;0;0;0;0
244;6507;0;0;0;0;0;0;0;0
244;6508;0;0;0;0;0;0;0;0
244;6509;0;0;0;0;0;0;0;0
244;6510;0;0;0;0;0;0;0;0
244;6511;0;0;0;0;0;0;0;0
244;6512;0;0;0;0;0;0;0;0
244;6513;0;0;0;0;0;0;0;0
244;6514;0;0;0;0;0;0;0;0
244;6515;0;0;0;0;0;0;0;0
244;6516;0;0;0;0;0;0;0;0
244;6517;0;0;0;0;0;0;0;0
244;6518;0;0;0;0;0;0;0;0
244;6519;0;0;0;0;0;0;0;0
244;6520;0;0;0;0;0;0;0;0
244;6521;0;0;0;0;0;0;0;0
244;6522;0;0;0;0;0;0;0;0
244;6523;0;0;0;0;0;0;0;0
244;6524;0;0;0;0;0;0;0;0
244;6525;0;0;0;0;0;0;0;0
244;6526;0;0;0;0;0;0;0;0
244;6527;0;0;0;0;0;0;0;0
244;6528;0;0;0;0;0;0;0;0
244;6529;0;0;0;0;0;0;0;0
244;6530;0;0;0;0;0;0;0;0
244;6531;0;0;0;0;0;0;0;0
244;6532;0;0;0;0;0;0;0;0
244;6533;0;0;0;0;0;0;0;0
244;6534;0;0;0;0;0;0;0;0
244;6535;0;0;0;0;0;0;0;0
244;6536;0;0;0;0;0;0;0;0
244;6537;0;0;0;0;0;0;0;0
244;6538;0;0;0;0;0;0;0;0
244;6539;0;0;0;0;0;0;0;0
244;6540;0;0;0;0;0;0;0;0
244;6541;0;0;0;0;0;0;0;0
244;6542;0;0;0;0;0;0;0;0
244;6543;0;0;0;0;0;0;0;0
244;6544;0;0;0;0;0;0;0;0
244;6545;0;0;0;0;0;0;0;0
244;6546;0;0;0;0;0;0;0;0
244;6547;0;0;0;0;0;0;0;0
244;6548;0;0;0;0;0;0;0;0
244;6549;0;0;0;0;0;0;0;0
244;6550;0;0;0;0;0;0;0;0
244;6551;0;0;0;0;0;0;0;0
244;6552;0;0;0;0;0;0;0;0
244;6553;0;0;0;0;0;0;0;0
244;6554;0;0;0;0;0;0;0;0
244;6555;0;0;0;0;0;0;0;0
244;6556;0;0;0;0;0;0;0;0
244;6557;0;0;0;0;0;0;0;0
244;6558;0;0;0;0;0;0;0;0
244;6559;0;0;0;0;0;0;0;0
244;6560;0;0;0;0;0;0;0;0
244;6561;0;0;0;0;0;0;0;0
244;6562;0;0;0;0;0;0;0;0
244;6563;0;0;0;0;0;0;0;0
244;6564;0;0;0;0;0;0;0;0
244;6565;0;0;0;0;0;0;0;0
244;6566;0;0;0;0;0;0;0;0
244;6567;0;0;0;0;0;0;0;0
244;6568;0;0;0;0;0;0;0;0
244;6569;0;0;0;0;0;0;0;0
244;6570;0;0;0;0;0;0;0;0
244;6571;0;0;0;0;0;0;0;0
244;6572;0;0;0;0;0;0;0;0
244;6573;0;0;0;0;0;0;0;0
244;6574;0;0;0;0;0;0;0;0
244;6575;0;0;0;0;0;0;0;0
244;6576;0;0;0;0;0;0;0;0
244;6577;0;0;0;0;0;0;0;0
244;6578;0;0;0;0;0;0;0;0
244;6579;0;0;0;0;0;0;0;0
244;6580;0;0;0;0;0;0;0;0
244;6581;0;0;0;0;0;0;0;0
244;6582;0;0;0;0;0;0;0;0
244;6583;0;0;0;0;0;0;0;0
244;6584;0;0;0;0;0;0;0;0
244;6585;0;0;0;0;0;0;0;0
244;6586;0;0;0;0;0;0;0;0
244;6587;0;0;0;0;0;0;0;0
244;6588;0;0;0;0;0;0;0;0
244;6589;0;0;0;0;0;0;0;0
244;6590;0;0;0;0;0;0;0;0
244;6591;0;0;0;0;0;0;0;0
244;6592;0;0;0;0;0;0;0;0
244;6593;0;0;0;0;0;0;0;0
244;6594;0;0;0;0;0;0;0;0
244;6595;0;0;0;0;0;0;0;0
244;6596;0;0;0;0;0;0;0;0
244;6597;0;0;0;0;0;0;0;0
244;6598;0;0;0;0;0;0;0;0
244;6599;0;0;0;0;0;0;0;0
244;6600;0;0;0;0;0;0;0;0
244;6601;0;0;0;0;0;0;0;0
244;6602;0;0;0;0;0;0;0;0
244;6603;0;0;0;0;0;0;0;0
244;6604;0;0;0;0;0;0;0;0
244;6605;0;0;0;0;0;0;0;0
244;6606;0;0;0;0;0;0;0;0
244;6607;0;0;0;0;0;0;0;0
244;6608;0;0;0;0;0;0;0;0
244;6609;0;0;0;0;0;0;0;0
244;6610;0;0;0;0;0;0;0;0
244;6611;0;0;0;0;0;0;0;0
244;6612;0;0;0;0;0;0;0;0
244;6613;0;0;0;0;0;0;0;0
244;6614;0;0;0;0;0;0;0;0
244;6615;0;0;0;0;0;0;0;0
244;6616;0;0;0;0;0;0;0;0
244;6617;0;0;0;0;0;0;0;0
244;6618;0;0;0;0;0;0;0;0
244;6619;0;0;0;0;0;0;0;0
244;6620;0;0;0;0;0;0;0;0
244;6621;0;0;0;0;0;0;0;0
244;6622;0;0;0;0;0;0;0;0
244;6623;0;0;0;0;0;0;0;0
244;6624;0;0;0;0;0;0;0;0
244;6625;0;0;0;0;0;0;0;0
244;6626;0;0;0;0;0;0;0;0
244;6627;0;0;0;0;0;0;0;0
244;6628;0;0;0;0;0;0;0;0
244;6629;0;0;0;0;0;0;0;0
244;6630;0;0;0;0;0;0;0;0
244;6631;0;0;0;0;0;0;0;0
244;6632;0;0;0;0;0;0;0;0
244;6633;0;0;0;0;0;0;0;0
244;6634;0;0;0;0;0;0;0;0
244;6635;0;0;0;0;0;0;0;0
244;6636;0;0;0;0;0;0;0;0
244;6637;0;0;0;0;0;0;0;0
244;6638;0;0;0;0;0;0;0;0
244;6639;0;0;0;0;0;0;0;0
244;6640;0;0;0;0;0;0;0;0
244;6641;0;0;0;0;0;0;0;0
244;6642;0;0;0;0;0;0;0;0
244;6643;0;0;0;0;0;0;0;0
244;6644;0;0;0;0;0;0;0;0
244;6645;0;0;0;0;0;0;0;0
244;6646;0;0;0;0;0;0;0;0
244;6647;0;0;0;0;0;0;0;0
244;6648;0;0;0;0;0;0;0;0
244;6649;0;0;0;0;0;0;0;0
244;6650;0;0;0;0;0;0;0;0
244;6651;0;0;0;0;0;0;0;0
244;6652;0;0;0;0;0;0;0;0
244;6653;0;0;0;0;0;0;0;0
244;6654;0;0;0;0;0;0;0;0
244;6655;0;0;0;0;0;0;0;0
244;6656;0;0;0;0;0;0;0;0
244;6657;0;0;0;0;0;0;0;0
244;6658;0;0;0;0;0;0;0;0
244;6659;0;0;0;0;0;0;0;0
244;6660;0;0;0;0;0;0;0;0
244;6661;0;0;0;0;0;0;0;0
244;6662;0;0;0;0;0;0;0;0
244;6663;0;0;0;0;0;0;0;0
244;6664;0;0;0;0;0;0;0;0
244;6665;0;0;0;0;0;0;0;0
244;6666;0;0;0;0;0;0;0;0
244;6667;0;0;0;0;0;0;0;0
244;6668;0;0;0;0;0;0;0;0
244;6669;0;0;0;0;0;0;0;0
244;6670;0;0;0;0;0;0;0;0
244;6671;0;0;0;0;0;0;0;0
244;6672;0;0;0;0;0;0;0;0
244;6673;0;0;0;0;0;0;0;0
244;6674;0;0;0;0;0;0;0;0
244;6675;0;0;0;0;0;0;0;0
244;6676;0;0;0;0;0;0;0;0
244;6677;0;0;0;0;0;0;0;0
244;6678;0;0;0;0;0;0;0;0
244;6679;0;0;0;0;0;0;0;0
244;6680;0;0;0;0;0;0;0;0
244;6681;0;0;0;0;0;0;0;0
244;6682;0;0;0;0;0;0;0;0
244;6683;0;0;0;0;0;0;0;0
244;6684;0;0;0;0;0;0;0;0
244;6685;0;0;0;0;0;0;0;0
244;6686;0;0;0;0;0;0;0;0
244;6687;0;0;0;0;0;0;0;0
244;6688;0;0;0;0;0;0;0;0
244;6689;0;0;0;0;0;0;0;0
244;6690;0;0;0;0;0;0;0;0
244;6691;0;0;0;0;0;0;0;0
244;6692;0;0;0;0;0;0;0;0
244;6693;0;0;0;0;0;0;0;0
244;6694;0;0;0;0;0;0;0;0
244;6695;0;0;0;0;0;0;0;0
244;6696;0;0;0;0;0;0;0;0
244;6697;0;0;0;0;0;0;0;0
244;6698;0;0;0;0;0;0;0;0
244;6699;0;0;0;0;0;0;0;0
244;6700;0;0;0;0;0;0;0;0
244;6701;0;0;0;0;0;0;0;0
244;6702;0;0;0;0;0;0;0;0
244;6703;0;0;0;0;0;0;0;0
244;6704;0;0;0;0;0;0;0;0
244;6705;0;0;0;0;0;0;0;0
244;6706;0;0;0;0;0;0;0;0
244;6707;0;0;0;0;0;0;0;0
244;6708;0;0;0;0;0;0;0;0
244;6709;0;0;0;0;0;0;0;0
244;6710;0;0;0;0;0;0;0;0
244;6711;0;0;0;0;0;0;0;0
244;6712;0;0;0;0;0;0;0;0
244;6713;0;0;0;0;0;0;0;0
244;6714;0;0;0;0;0;0;0;0
244;6715;0;0;0;0;0;0;0;0
244;6716;0;0;0;0;0;0;0;0
244;6717;0;0;0;0;0;0;0;0
244;6718;0;0;0;0;0;0;0;0
244;6719;0;0;0;0;0;0;0;0
244;6720;0;0;0;0;0;0;0;0
244;6721;0;0;0;0;0;0;0;0
244;6722;0;0;0;0;0;0;0;0
244;6723;0;0;0;0;0;0;0;0
244;6724;0;0;0;0;0;0;0;0
244;6725;0;0;0;0;0;0;0;0
244;6726;0;0;0;0;0;0;0;0
244;6727;0;0;0;0;0;0;0;0
244;6728;0;0;0;0;0;0;0;0
244;6729;0;0;0;0;0;0;0;0
244;6730;0;0;0;0;0;0;0;0
244;6731;0;0;0;0;0;0;0;0
244;6732;0;0;0;0;0;0;0;0
244;6733;0;0;0;0;0;0;0;0
244;6734;0;0;0;0;0;0;0;0
244;6735;0;0;0;0;0;0;0;0
244;6736;0;0;0;0;0;0;0;0
244;6737;0;0;0;0;0;0;0;0
244;6738;0;0;0;0;0;0;0;0
244;6739;0;0;0;0;0;0;0;0
244;6740;0;0;0;0;0;0;0;0
244;6741;0;0;0;0;0;0;0;0
244;6742;0;0;0;0;0;0;0;0
244;6743;0;0;0;0;0;0;0;0
244;6744;0;0;0;0;0;0;0;0
244;6745;0;0;0;0;0;0;0;0
244;6746;0;0;0;0;0;0;0;0
244;6747;0;0;0;0;0;0;0;0
244;6748;0;0;0;0;0;0;0;0
244;6749;0;0;0;0;0;0;0;0
244;6750;0;0;0;0;0;0;0;0
244;6751;0;0;0;0;0;0;0;0
244;6752;0;0;0;0;0;0;0;0
244;6753;0;0;0;0;0;0;0;0
244;6754;0;0;0;0;0;0;0;0
244;6755;0;0;0;0;0;0;0;0
244;6756;0;0;0;0;0;0;0;0
244;6757;0;0;0;0;0;0;0;0
244;6758;0;0;0;0;0;0;0;0
244;6759;0;0;0;0;0;0;0;0
244;6760;0;0;0;0;0;0;0;0
244;6761;0;0;0;0;0;0;0;0
244;6762;0;0;0;0;0;0;0;0
244;6763;0;0;0;0;0;0;0;0
244;6764;0;0;0;0;0;0;0;0
244;6765;0;0;0;0;0;0;0;0
244;6766;0;0;0;0;0;0;0;0
244;6767;0;0;0;0;0;0;0;0
244;6768;0;0;0;0;0;0;0;0
244;6769;0;0;0;0;0;0;0;0
244;6770;0;0;0;0;0;0;0;0
244;6771;0;0;0;0;0;0;0;0
244;6772;0;0;0;0;0;0;0;0
244;6773;0;0;0;0;0;0;0;0
244;6774;0;0;0;0;0;0;0;0
244;6775;0;0;0;0;0;0;0;0
244;6776;0;0;0;0;0;0;0;0
244;6777;0;0;0;0;0;0;0;0
244;6778;0;0;0;0;0;0;0;0
244;6779;0;0;0;0;0;0;0;0
244;6780;0;0;0;0;0;0;0;0
244;6781;0;0;0;0;0;0;0;0
244;6782;0;0;0;0;0;0;0;0
244;6783;0;0;0;0;0;0;0;0
244;6784;0;0;0;0;0;0;0;0
244;6785;0;0;0;0;0;0;0;0
244;6786;0;0;0;0;0;0;0;0
244;6787;0;0;0;0;0;0;0;0
244;6788;0;0;0;0;0;0;0;0
244;6789;0;0;0;0;0;0;0;0
244;6790;0;0;0;0;0;0;0;0
244;6791;0;0;0;0;0;0;0;0
244;6792;0;0;0;0;0;0;0;0
244;6793;0;0;0;0;0;0;0;0
244;6794;0;0;0;0;0;0;0;0
244;6795;0;0;0;0;0;0;0;0
244;6796;0;0;0;0;0;0;0;0
244;6797;0;0;0;0;0;0;0;0
244;6798;0;0;0;0;0;0;0;0
244;6799;0;0;0;0;0;0;0;0
244;6800;0;0;0;0;0;0;0;0
244;6801;0;0;0;0;0;0;0;0
244;6802;0;0;0;0;0;0;0;0
244;6803;0;0;0;0;0;0;0;0
244;6804;0;0;0;0;0;0;0;0
244;6805;0;0;0;0;0;0;0;0
244;6806;0;0;0;0;0;0;0;0
244;6807;0;0;0;0;0;0;0;0
244;6808;0;0;0;0;0;0;0;0
244;6809;0;0;0;0;0;0;0;0
244;6810;0;0;0;0;0;0;0;0
244;6811;0;0;0;0;0;0;0;0
244;6812;0;0;0;0;0;0;0;0
244;6813;0;0;0;0;0;0;0;0
244;6814;0;0;0;0;0;0;0;0
244;6815;0;0;0;0;0;0;0;0
244;6816;0;0;0;0;0;0;0;0
244;6817;0;0;0;0;0;0;0;0
244;6818;0;0;0;0;0;0;0;0
244;6819;0;0;0;0;0;0;0;0
244;6820;0;0;0;0;0;0;0;0
244;6821;0;0;0;0;0;0;0;0
244;6822;0;0;0;0;0;0;0;0
244;6823;0;0;0;0;0;0;0;0
244;6824;0;0;0;0;0;0;0;0
244;6825;0;0;0;0;0;0;0;0
244;6826;0;0;0;0;0;0;0;0
244;6827;0;0;0;0;0;0;0;0
244;6828;0;0;0;0;0;0;0;0
244;6829;0;0;0;0;0;0;0;0
244;6830;0;0;0;0;0;0;0;0
244;6831;0;0;0;0;0;0;0;0
244;6832;0;0;0;0;0;0;0;0
244;6833;0;0;0;0;0;0;0;0
244;6834;0;0;0;0;0;0;0;0
244;6835;0;0;0;0;0;0;0;0
244;6836;0;0;0;0;0;0;0;0
244;6837;0;0;0;0;0;0;0;0
244;6838;0;0;0;0;0;0;0;0
244;6839;0;0;0;0;0;0;0;0
244;6840;0;0;0;0;0;0;0;0
244;6841;0;0;0;0;0;0;0;0
244;6842;0;0;0;0;0;0;0;0
244;6843;0;0;0;0;0;0;0;0
244;6844;0;0;0;0;0;0;0;0
244;6845;0;0;0;0;0;0;0;0
244;6846;0;0;0;0;0;0;0;0
244;6847;0;0;0;0;0;0;0;0
244;6848;0;0;0;0;0;0;0;0
244;6849;0;0;0;0;0;0;0;0
244;6850;0;0;0;0;0;0;0;0
244;6851;0;0;0;0;0;0;0;0
244;6852;0;0;0;0;0;0;0;0
244;6853;0;0;0;0;0;0;0;0
244;6854;0;0;0;0;0;0;0;0
244;6855;0;0;0;0;0;0;0;0
244;6856;0;0;0;0;0;0;0;0
244;6857;0;0;0;0;0;0;0;0
244;6858;0;0;0;0;0;0;0;0
244;6859;0;0;0;0;0;0;0;0
244;6860;0;0;0;0;0;0;0;0
244;6861;0;0;0;0;0;0;0;0
244;6862;0;0;0;0;0;0;0;0
244;6863;0;0;0;0;0;0;0;0
244;6864;0;0;0;0;0;0;0;0
244;6865;0;0;0;0;0;0;0;0
244;6866;0;0;0;0;0;0;0;0
244;6867;0;0;0;0;0;0;0;0
244;6868;0;0;0;0;0;0;0;0
244;6869;0;0;0;0;0;0;0;0
244;6870;0;0;0;0;0;0;0;0
244;6871;0;0;0;0;0;0;0;0
244;6872;0;0;0;0;0;0;0;0
244;6873;0;0;0;0;0;0;0;0
244;6874;0;0;0;0;0;0;0;0
244;6875;0;0;0;0;0;0;0;0
244;6876;0;0;0;0;0;0;0;0
244;6877;0;0;0;0;0;0;0;0
244;6878;0;0;0;0;0;0;0;0
244;6879;0;0;0;0;0;0;0;0
244;6880;0;0;0;0;0;0;0;0
244;6881;0;0;0;0;0;0;0;0
244;6882;0;0;0;0;0;0;0;0
244;6883;0;0;0;0;0;0;0;0
244;6884;0;0;0;0;0;0;0;0
244;6885;0;0;0;0;0;0;0;0
244;6886;0;0;0;0;0;0;0;0
244;6887;0;0;0;0;0;0;0;0
244;6888;0;0;0;0;0;0;0;0
244;6889;0;0;0;0;0;0;0;0
244;6890;0;0;0;0;0;0;0;0
244;6891;0;0;0;0;0;0;0;0
244;6892;0;0;0;0;0;0;0;0
244;6893;0;0;0;0;0;0;0;0
244;6894;0;0;0;0;0;0;0;0
244;6895;0;0;0;0;0;0;0;0
244;6896;0;0;0;0;0;0;0;0
244;6897;0;0;0;0;0;0;0;0
244;6898;0;0;0;0;0;0;0;0
244;6899;0;0;0;0;0;0;0;0
244;6900;0;0;0;0;0;0;0;0
244;6901;0;0;0;0;0;0;0;0
244;6902;0;0;0;0;0;0;0;0
244;6903;0;0;0;0;0;0;0;0
244;6904;0;0;0;0;0;0;0;0
244;6905;0;0;0;0;0;0;0;0
244;6906;0;0;0;0;0;0;0;0
244;6907;0;0;0;0;0;0;0;0
244;6908;0;0;0;0;0;0;0;0
244;6909;0;0;0;0;0;0;0;0
244;6910;0;0;0;0;0;0;0;0
244;6911;0;0;0;0;0;0;0;0
244;6912;0;0;0;0;0;0;0;0
244;6913;0;0;0;0;0;0;0;0
244;6914;0;0;0;0;0;0;0;0
244;6915;0;0;0;0;0;0;0;0
244;6916;0;0;0;0;0;0;0;0
244;6917;0;0;0;0;0;0;0;0
244;6918;0;0;0;0;0;0;0;0
244;6919;0;0;0;0;0;0;0;0
244;6920;0;0;0;0;0;0;0;0
244;6921;0;0;0;0;0;0;0;0
244;6922;0;0;0;0;0;0;0;0
244;6923;0;0;0;0;0;0;0;0
244;6924;0;0;0;0;0;0;0;0
244;6925;0;0;0;0;0;0;0;0
244;6926;0;0;0;0;0;0;0;0
244;6927;0;0;0;0;0;0;0;0
244;6928;0;0;0;0;0;0;0;0
244;6929;0;0;0;0;0;0;0;0
244;6930;0;0;0;0;0;0;0;0
244;6931;0;0;0;0;0;0;0;0
244;6932;0;0;0;0;0;0;0;0
244;6933;0;0;0;0;0;0;0;0
244;6934;0;0;0;0;0;0;0;0
244;6935;0;0;0;0;0;0;0;0
244;6936;0;0;0;0;0;0;0;0
244;6937;0;0;0;0;0;0;0;0
244;6938;0;0;0;0;0;0;0;0
244;6939;0;0;0;0;0;0;0;0
244;6940;0;0;0;0;0;0;0;0
244;6941;0;0;0;0;0;0;0;0
244;6942;0;0;0;0;0;0;0;0
244;6943;0;0;0;0;0;0;0;0
244;6944;0;0;0;0;0;0;0;0
244;6945;0;0;0;0;0;0;0;0
244;6946;0;0;0;0;0;0;0;0
244;6947;0;0;0;0;0;0;0;0
244;6948;0;0;0;0;0;0;0;0
244;6949;0;0;0;0;0;0;0;0
244;6950;0;0;0;0;0;0;0;0
244;6951;0;0;0;0;0;0;0;0
244;6952;0;0;0;0;0;0;0;0
244;6953;0;0;0;0;0;0;0;0
244;6954;0;0;0;0;0;0;0;0
244;6955;0;0;0;0;0;0;0;0
244;6956;0;0;0;0;0;0;0;0
244;6957;0;0;0;0;0;0;0;0
244;6958;0;0;0;0;0;0;0;0
244;6959;0;0;0;0;0;0;0;0
244;6960;0;0;0;0;0;0;0;0
244;6961;0;0;0;0;0;0;0;0
244;6962;0;0;0;0;0;0;0;0
244;6963;0;0;0;0;0;0;0;0
244;6964;0;0;0;0;0;0;0;0
244;6965;0;0;0;0;0;0;0;0
244;6966;0;0;0;0;0;0;0;0
244;6967;0;0;0;0;0;0;0;0
244;6968;0;0;0;0;0;0;0;0
244;6969;0;0;0;0;0;0;0;0
244;6970;0;0;0;0;0;0;0;0
244;6971;0;0;0;0;0;0;0;0
244;6972;0;0;0;0;0;0;0;0
244;6973;0;0;0;0;0;0;0;0
244;6974;0;0;0;0;0;0;0;0
244;6975;0;0;0;0;0;0;0;0
244;6976;0;0;0;0;0;0;0;0
244;6977;0;0;0;0;0;0;0;0
244;6978;0;0;0;0;0;0;0;0
244;6979;0;0;0;0;0;0;0;0
244;6980;0;0;0;0;0;0;0;0
244;6981;0;0;0;0;0;0;0;0
244;6982;0;0;0;0;0;0;0;0
244;6983;0;0;0;0;0;0;0;0
244;6984;0;0;0;0;0;0;0;0
244;6985;0;0;0;0;0;0;0;0
244;6986;0;0;0;0;0;0;0;0
244;6987;0;0;0;0;0;0;0;0
244;6988;0;0;0;0;0;0;0;0
244;6989;0;0;0;0;0;0;0;0
244;6990;0;0;0;0;0;0;0;0
244;6991;0;0;0;0;0;0;0;0
244;6992;0;0;0;0;0;0;0;0
244;6993;0;0;0;0;0;0;0;0
244;6994;0;0;0;0;0;0;0;0
244;6995;0;0;0;0;0;0;0;0
244;6996;0;0;0;0;0;0;0;0
244;6997;0;0;0;0;0;0;0;0
244;6998;0;0;0;0;0;0;0;0
244;6999;0;0;0;0;0;0;0;0
244;7000;0;0;0;0;0;0;0;0
244;7001;0;0;0;0;0;0;0;0
244;7002;0;0;0;0;0;0;0;0
244;7003;0;0;0;0;0;0;0;0
244;7004;0;0;0;0;0;0;0;0
244;7005;0;0;0;0;0;0;0;0
244;7006;0;0;0;0;0;0;0;0
244;7007;0;0;0;0;0;0;0;0
244;7008;0;0;0;0;0;0;0;0
244;7009;0;0;0;0;0;0;0;0
244;7010;0;0;0;0;0;0;0;0
244;7011;0;0;0;0;0;0;0;0
244;7012;0;0;0;0;0;0;0;0
244;7013;0;0;0;0;0;0;0;0
244;7014;0;0;0;0;0;0;0;0
244;7015;0;0;0;0;0;0;0;0
244;7016;0;0;0;0;0;0;0;0
244;7017;0;0;0;0;0;0;0;0
244;7018;0;0;0;0;0;0;0;0
244;7019;0;0;0;0;0;0;0;0
244;7020;0;0;0;0;0;0;0;0
244;7021;0;0;0;0;0;0;0;0
244;7022;0;0;0;0;0;0;0;0
244;7023;0;0;0;0;0;0;0;0
244;7024;0;0;0;0;0;0;0;0
244;7025;0;0;0;0;0;0;0;0
244;7026;0;0;0;0;0;0;0;0
244;7027;0;0;0;0;0;0;0;0
244;7028;0;0;0;0;0;0;0;0
244;7029;0;0;0;0;0;0;0;0
244;7030;0;0;0;0;0;0;0;0
244;7031;0;0;0;0;0;0;0;0
244;7032;0;0;0;0;0;0;0;0
244;7033;0;0;0;0;0;0;0;0
244;7034;0;0;0;0;0;0;0;0
244;7035;0;0;0;0;0;0;0;0
244;7036;0;0;0;0;0;0;0;0
244;7037;0;0;0;0;0;0;0;0
244;7038;0;0;0;0;0;0;0;0
244;7039;0;0;0;0;0;0;0;0
244;7040;0;0;0;0;0;0;0;0
244;7041;0;0;0;0;0;0;0;0
244;7042;0;0;0;0;0;0;0;0
244;7043;0;0;0;0;0;0;0;0
244;7044;0;0;0;0;0;0;0;0
244;7045;0;0;0;0;0;0;0;0
244;7046;0;0;0;0;0;0;0;0
244;7047;0;0;0;0;0;0;0;0
244;7048;0;0;0;0;0;0;0;0
244;7049;0;0;0;0;0;0;0;0
244;7050;0;0;0;0;0;0;0;0
244;7051;0;0;0;0;0;0;0;0
244;7052;0;0;0;0;0;0;0;0
244;7053;0;0;0;0;0;0;0;0
244;7054;0;0;0;0;0;0;0;0
244;7055;0;0;0;0;0;0;0;0
244;7056;0;0;0;0;0;0;0;0
244;7057;0;0;0;0;0;0;0;0
244;7058;0;0;0;0;0;0;0;0
244;7059;0;0;0;0;0;0;0;0
244;7060;0;0;0;0;0;0;0;0
244;7061;0;0;0;0;0;0;0;0
244;7062;0;0;0;0;0;0;0;0
244;7063;0;0;0;0;0;0;0;0
